



http://static.aihuishou.com/image?file=53ab8764e944901c2a000a05&w=150;摩托罗拉 XT910
http://static.aihuishou.com/image?file=53ab8762e944901c2a0009f5&w=150;摩托罗拉 XT615
http://static.aihuishou.com/image?file=53ab8747e944901c2a00099d&w=150;华为 C8810
http://static.aihuishou.com/image?file=53ab8a6be944901c2a000ab5&w=150;HTC Thunderbolt 4G 霹雳
http://static.aihuishou.com/image?file=53b14a052356c0080f0001a9&w=150;诺基亚 x2-00
http://static.aihuishou.com/image?file=53ab8759e944901c2a0009e1&w=150;摩托罗拉 ME860/MB860
http://static.aihuishou.com/image?file=53ab8a6ee944901c2a000add&w=150;LG Optimus 3D P920
http://static.aihuishou.com/image?file=53b6a08e5fb3bfec2a000011&w=150;索尼 Xperia Arc LT15i
http://static.aihuishou.com/image?file=53ab8770e944901c2a000a2d&w=150;索尼 爱立信 Xperia Neo MT15i
http://static.aihuishou.com/image?file=53ab87346b3e92c425000932&w=150;三星 I579
http://static.aihuishou.com/image?file=53ab8a6ae944901c2a000aad&w=150;HTC Sensation
http://static.aihuishou.com/image?file=53ab8a6d6b3e92c425000a96&w=150;HTC A9188
http://static.aihuishou.com/image?file=53ab8c00e944901c2a000b0d&w=150;诺基亚 C5-03
http://static.aihuishou.com/image?file=53ab8a716b3e92c425000aba&w=150;HTC Desire S（S510e/G12）
http://static.aihuishou.com/image?file=53b14a01034a483c2b000181&w=150;诺基亚 C5-00
http://static.aihuishou.com/image?file=53ab8c096b3e92c425000b22&w=150;诺基亚 C5-04
http://static.aihuishou.com/image?file=53b0dc2c034a483c2b0000c1&w=150;HTC Flyer P510
http://static.aihuishou.com/image?file=53ab8a6c6b3e92c425000a92&w=150;HTC Chacha（A810e/G16）
http://static.aihuishou.com/image?file=53ab8c02e944901c2a000b19&w=150;诺基亚 E63
http://static.aihuishou.com/image?file=53ab8a6ae944901c2a000aa9&w=150;HTC Icredible S（S710e/G11）
http://static.aihuishou.com/image?file=53ab8a776b3e92c425000afa&w=150;LG P993
http://static.aihuishou.com/image?file=53ab872fe944901c2a00092d&w=150;三星 I9003
http://static.aihuishou.com/image?file=53ab8c08e944901c2a000b49&w=150;诺基亚 X7
http://static.aihuishou.com/image?file=53ab8c0a6b3e92c425000b2a&w=150;诺基亚 E6-00
http://static.aihuishou.com/image?file=53ab8a706b3e92c425000aae&w=150;HTC inspire 4G
http://static.aihuishou.com/image?file=53ab8c02e944901c2a000b1d&w=150;诺基亚 E7-00
http://static.aihuishou.com/image?file=53ab87426b3e92c42500097e&w=150;三星 S7230e
http://static.aihuishou.com/image?file=53ab8c096b3e92c425000b26&w=150;诺基亚 E5
http://static.aihuishou.com/image?file=53ab8763e944901c2a000a01&w=150;摩托罗拉 里程碑 3 XT883
http://static.aihuishou.com/image?file=53ab873ee944901c2a000979&w=150;三星 W899
http://static.aihuishou.com/image?file=53ab8758e944901c2a0009dd&w=150;摩托罗拉 ME722
http://static.aihuishou.com/image?file=53ab8c0d6b3e92c425000b42&w=150;诺基亚 N8
http://static.aihuishou.com/image?file=53ab87566b3e92c4250009da&w=150;多普达 T8588
http://static.aihuishou.com/image?file=53ab8c0f6b3e92c425000b52&w=150;诺基亚 X2-01
http://static.aihuishou.com/image?file=53ab8a70e944901c2a000aed&w=150;Oppo t15
http://static.aihuishou.com/image?file=53b14a03034a483c2b00018d&w=150;诺基亚 C7/C7-00
http://static.aihuishou.com/image?file=53ba70aa17bbe398220000bd&w=150;索尼 爱立信 X10 Mini Pro（U20i）
http://static.aihuishou.com/image?file=53ab876f6b3e92c425000a22&w=150;索尼 爱立信 E10i
http://static.aihuishou.com/image?file=53ba70abc50245081b0000c5&w=150;索尼 爱立信 U20i
http://static.aihuishou.com/image?file=53ab87386b3e92c425000952&w=150;三星 I9088
http://static.aihuishou.com/image?file=53ab8c10e944901c2a000b71&w=150;黑莓 9800
http://static.aihuishou.com/image?file=53ab8755e944901c2a0009d1&w=150;摩托罗拉 Droid 2
http://static.aihuishou.com/image?file=53ab8779e944901c2a000a49&w=150;诺基亚 5228
http://static.aihuishou.com/image?file=53ab8a6b6b3e92c425000a8a&w=150;HTC 7 Trophy（T8686）
http://static.aihuishou.com/image?file=53ab8746e944901c2a000991&w=150;华为 T8500
http://static.aihuishou.com/image?file=53ab874b6b3e92c42500099e&w=150;中兴 V9
http://static.aihuishou.com/image?file=53ab8c01e944901c2a000b11&w=150;诺基亚 C6
http://static.aihuishou.com/image?file=53ab8a6ce944901c2a000ac9&w=150;HTC 天玺（T9188）
http://static.aihuishou.com/image?file=53ab8730e944901c2a000939&w=150;三星 I909（电信定制）
http://static.aihuishou.com/image?file=53ab876a6b3e92c425000a06&w=150;摩托罗拉 XT502
http://static.aihuishou.com/image?file=5502b6480dcf2c54420000ea&w=150;iPhone 4
http://static.aihuishou.com/image?file=53ab8a706b3e92c425000aaa&w=150;HTC Google Nexus One
http://static.aihuishou.com/image?file=53b14a012356c0080f000179&w=150;诺基亚 C6-01
http://static.aihuishou.com/image?file=53b14a02034a483c2b000189&w=150;诺基亚 C6-00
http://static.aihuishou.com/image?file=53ab87616b3e92c4250009fa&w=150;摩托罗拉 ME811
http://static.aihuishou.com/image?file=53ab8c0b6b3e92c425000b32&w=150;诺基亚 E7
http://static.aihuishou.com/image?file=53ab8a64e944901c2a000a7d&w=150;HTC Desire（A8180/G7）
http://static.aihuishou.com/image?file=53ab8a6be944901c2a000ab9&w=150;HTC Wildfire（A3366/G8）
http://static.aihuishou.com/image?file=53ab8a71e944901c2a000af9&w=150;三星 B7732
http://static.aihuishou.com/image?file=53ab8c1a6b3e92c425000b8e&w=150;黑莓 tour2 9650
http://static.aihuishou.com/image?file=53ab873ce944901c2a00096d&w=150;三星 t959
http://static.aihuishou.com/image?file=53ab87836b3e92c425000a6e&w=150;诺基亚 5800w
http://static.aihuishou.com/image?file=53ab8c0c6b3e92c425000b3a&w=150;诺基亚 E72i
http://static.aihuishou.com/image?file=53ab876fe944901c2a000a29&w=150;索尼 爱立信 X10i
http://static.aihuishou.com/image?file=53ab8a6d6b3e92c425000a9e&w=150;HTC Desire（G7/白色）
http://static.aihuishou.com/image?file=53be462f22ff108025000012&w=150;谷歌 G7（白色）
http://static.aihuishou.com/image?file=53ab8c08e944901c2a000b45&w=150;诺基亚 X6 16G
http://static.aihuishou.com/image?file=53ab8c106b3e92c425000b5a&w=150;诺基亚 x6 32G
http://static.aihuishou.com/image?file=53ab8a65e944901c2a000a81&w=150;HTC Desire HD（A9191/G10）
http://static.aihuishou.com/image?file=53ab8a786b3e92c425000b06&w=150;Oppo u525
http://static.aihuishou.com/image?file=53ab8a70e944901c2a000af1&w=150;Oppo u529
http://static.aihuishou.com/image?file=53ab87436b3e92c425000982&w=150;三星 S8500
http://static.aihuishou.com/image?file=53ad4f05a3b972ac110000e5&w=150;三星 GALAXY S（I9000）
http://static.aihuishou.com/image?file=53ab8c0b6b3e92c425000b36&w=150;诺基亚 E71
http://static.aihuishou.com/image?file=53ab8c03e944901c2a000b25&w=150;诺基亚 E72
http://static.aihuishou.com/image?file=53ab8c04e944901c2a000b29&w=150;诺基亚 E75
http://static.aihuishou.com/image?file=53ab87826b3e92c425000a66&w=150;诺基亚 5233
http://static.aihuishou.com/image?file=53ab8779e944901c2a000a4d&w=150;诺基亚 5232
http://static.aihuishou.com/image?file=53ab8c106b3e92c425000b56&w=150;诺基亚 x5
http://static.aihuishou.com/image?file=53ab8758e944901c2a0009d9&w=150;摩托罗拉 ME525
http://static.aihuishou.com/image?file=53ab8746e944901c2a000999&w=150;华为 U8800
http://static.aihuishou.com/image?file=53ab87376b3e92c42500094a&w=150;三星 I9008（移动定制）
http://static.aihuishou.com/image?file=53ab8a6de944901c2a000ad5&w=150;LG GT540
http://static.aihuishou.com/image?file=53ab8763e944901c2a0009fd&w=150;摩托罗拉 XT806
http://static.aihuishou.com/image?file=53ab877ae944901c2a000a51&w=150;诺基亚 5235
http://static.aihuishou.com/image?file=53ab8a736b3e92c425000ace&w=150;HTC Touch HD2（T8588）
http://static.aihuishou.com/image?file=53ab8c06e944901c2a000b35&w=150;诺基亚 N900
http://static.aihuishou.com/image?file=53ab8a706b3e92c425000ab2&w=150;HTC Pro 2 (T7373)
http://static.aihuishou.com/image?file=53ab8a68e944901c2a000a95&w=150;HTC Hero（G3）
http://static.aihuishou.com/image?file=53ab8a796b3e92c425000b0e&w=150;三星 B7330
http://static.aihuishou.com/image?file=53ab87836b3e92c425000a72&w=150;诺基亚 5802
http://static.aihuishou.com/image?file=53ab877be944901c2a000a5d&w=150;诺基亚 5802xm
http://static.aihuishou.com/image?file=53ab8c146b3e92c425000b6e&w=150;酷派 N900  
http://static.aihuishou.com/image?file=53ab8a6ce944901c2a000acd&w=150;iPhone 3GS
http://static.aihuishou.com/image?file=53ab877be944901c2a000a59&w=150;诺基亚 5800xm
http://static.aihuishou.com/image?file=53ab8c07e944901c2a000b41&w=150;诺基亚 x3-02
http://static.aihuishou.com/image?file=53ab8a6fe944901c2a000ae5&w=150;Oppo a520
http://static.aihuishou.com/image?file=53ab872be944901c2a000919&w=150;三星 I5700
http://static.aihuishou.com/image?file=53ad4e46a3b972ac11000059&w=150;三星 GT S5560
http://static.aihuishou.com/image?file=53ab8a70e944901c2a000af5&w=150;三星 B7300c
http://static.aihuishou.com/image?file=53ab87466b3e92c42500098e&w=150;三星 w589
http://static.aihuishou.com/image?file=53ab87466b3e92c425000992&w=150;三星 w699
http://static.aihuishou.com/image?file=53ab876b6b3e92c425000a12&w=150;摩托罗拉 XT800
http://static.aihuishou.com/image?file=53ab877a6b3e92c425000a4e&w=150;联想 A720
http://static.aihuishou.com/image?file=53ab877d6b3e92c425000a5a&w=150;联想 X1M
http://static.aihuishou.com/image?file=53ab87816b3e92c425000a62&w=150;诺基亚 5230
http://static.aihuishou.com/image?file=53ab8c0f6b3e92c425000b4e&w=150;诺基亚 N97
http://static.aihuishou.com/image?file=53ab8c01e944901c2a000b15&w=150;诺基亚 E52
http://static.aihuishou.com/image?file=53ab8c0ce944901c2a000b5d&w=150;酷派 N900+
http://static.aihuishou.com/image?file=53ab877ae944901c2a000a55&w=150;诺基亚 5320di XM
http://static.aihuishou.com/image?file=53ab8c06e944901c2a000b39&w=150;诺基亚 N96
http://static.aihuishou.com/image?file=53ab8c0e6b3e92c425000b4a&w=150;诺基亚 N95 普通版
http://static.aihuishou.com/image?file=53ab8a746b3e92c425000ae2&w=150;iPhone 3G
http://static.aihuishou.com/image?file=53ab8bffe944901c2a000b05&w=150;诺基亚 8800a
http://static.aihuishou.com/image?file=53ab8c05e944901c2a000b31&w=150;诺基亚 N81
http://static.aihuishou.com/image?file=53ab8c0c6b3e92c425000b3e&w=150;诺基亚 E90 Communicator
http://static.aihuishou.com/image?file=53ab8c076b3e92c425000b1a&w=150;诺基亚 8800 Sirocco (18K Gold VIP Edition)
http://static.aihuishou.com/image?file=53ab874ee944901c2a0009c1&w=150;多普达 Touch HD（T8288）
http://static.aihuishou.com/image?file=53ab87776b3e92c425000a3e&w=150;索尼 爱立信 X10
http://static.aihuishou.com/image?file=53ab876fe944901c2a000a25&w=150;索尼 爱立信 X10 Mini Pro
http://static.aihuishou.com/image?file=53ab8c116b3e92c425000b5e&w=150;谷歌 G7
http://static.aihuishou.com/image?file=53ab8c09e944901c2a000b4d&w=150;谷歌 G8
http://static.aihuishou.com/image?file=53b14a09034a483c2b0001c9&w=150;魅族 M8（RE版）
http://static.aihuishou.com/image?file=53ab8c196b3e92c425000b8a&w=150;黑莓 bold 9700
http://static.aihuishou.com/image?file=53ab8a64e944901c2a000a79&w=150;HTC Legend（A6363/G6）
http://static.aihuishou.com/image?file=53ab8a69e944901c2a000aa1&w=150;HTC S710
http://static.aihuishou.com/image?file=53ab8a6de944901c2a000ad1&w=150;LG BL20
http://static.aihuishou.com/image?file=53ab8a756b3e92c425000aea&w=150;LG BL40
http://static.aihuishou.com/image;LG KF970
http://static.aihuishou.com/image?file=53ab87356b3e92c425000936&w=150;三星 I7500
http://static.aihuishou.com/image?file=53ab872de944901c2a000921&w=150;三星 I8000
http://static.aihuishou.com/image?file=53ab87436b3e92c425000986&w=150;三星 SCH－W799
http://static.aihuishou.com/image?file=53ab87366b3e92c42500093e&w=150;三星 I8500
http://static.aihuishou.com/image?file=53ab873f6b3e92c425000972&w=150;三星 S5603
http://static.aihuishou.com/image?file=53ab8748e944901c2a0009a5&w=150;夏普 903
http://static.aihuishou.com/image?file=53ab8c0fe944901c2a000b65&w=150;魅族 M9
http://static.aihuishou.com/image?file=53ab87626b3e92c4250009fe&w=150;摩托罗拉 Milestone 2
http://static.aihuishou.com/image?file=53ad4e4aa3b972ac11000081&w=150;三星 GALAXY S Captivate（I897）
http://static.aihuishou.com/image;谷歌 G11
http://static.aihuishou.com/image?file=53ab87316b3e92c425000926&w=150;三星 GT S5570
http://static.aihuishou.com/image?file=53ab8a6ee944901c2a000ad9&w=150;LG Optimus 2X P993
http://static.aihuishou.com/image?file=53ab8743e944901c2a000985&w=150;中兴 V9e
http://static.aihuishou.com/image?file=53ab8770e944901c2a000a31&w=150;索尼 爱立信 Xperia Play
http://static.aihuishou.com/image?file=53ab87786b3e92c425000a42&w=150;索尼 爱立信 Xperia Acro
http://static.aihuishou.com/image?file=53ab87406b3e92c425000976&w=150;三星 S5670
http://static.aihuishou.com/image?file=53ab8737e944901c2a000959&w=150;三星 S5660
http://static.aihuishou.com/image?file=53ab8734e944901c2a000951&w=150;三星 P1000
http://static.aihuishou.com/image?file=53ab87306b3e92c42500091e&w=150;三星 GALAXY Ace（S5830）
http://static.aihuishou.com/image?file=53ab8753e944901c2a0009cd&w=150;摩托罗拉 Atrix 4G
http://static.aihuishou.com/image?file=53ab875d6b3e92c4250009ee&w=150;摩托罗拉 Droid 2X
http://static.aihuishou.com/image?file=53ab875d6b3e92c4250009ea&w=150;摩托罗拉 Defy
http://static.aihuishou.com/image?file=53ab8728e944901c2a000909&w=150;三星 GALAXY SII（I9188）
http://static.aihuishou.com/image?file=53ab8768e944901c2a000a09&w=150;索尼 爱立信 E15i（X8i）
http://static.aihuishou.com/image?file=53ab8c176b3e92c425000b76&w=150;魅族 M8SE（16G版）
http://static.aihuishou.com/image?file=53ab87526b3e92c4250009ca&w=150;夏普 SH805uc
http://static.aihuishou.com/image?file=53ab8c11e944901c2a000b79&w=150;黑莓 bold 9780
http://static.aihuishou.com/image?file=53ab8a746b3e92c425000ade&w=150;HTC 双擎（T9199）
http://static.aihuishou.com/image?file=53ab8749e944901c2a0009a9&w=150;夏普 SH7110c
http://static.aihuishou.com/image?file=53ab8748e944901c2a0009a1&w=150;夏普 6230c
http://static.aihuishou.com/image?file=53ab8c0be944901c2a000b59&w=150;酷派 D539
http://static.aihuishou.com/image?file=53ab87536b3e92c4250009d2&w=150;夏普 SH8188u
http://static.aihuishou.com/image?file=53b150ce2356c0080f0001c5&w=150;诺基亚 x2-01
http://static.aihuishou.com/image?file=53ab8c12e944901c2a000b7d&w=150;黑莓 8980
http://static.aihuishou.com/image?file=53ab8a6e6b3e92c425000aa2&w=150;HTC EVO 4G
http://static.aihuishou.com/image?file=53ab874de944901c2a0009bd&w=150;多普达 天享（T5588）
http://static.aihuishou.com/image?file=53ab872ee944901c2a000925&w=150;三星 I8350
http://static.aihuishou.com/image?file=53ab8a63e944901c2a000a71&w=150;HTC 7 Mozart（T8698） 
http://static.aihuishou.com/image?file=53ab87386b3e92c42500094e&w=150;三星 Nexus S（I9020）
http://static.aihuishou.com/image?file=53ab8730e944901c2a000935&w=150;三星 I9023（GT-i9023）
http://static.aihuishou.com/image?file=53ab873be944901c2a000969&w=150;三星 S8530
http://static.aihuishou.com/image?file=53ba709ec50245081b00005d&w=150;摩托罗拉 Droid（A855）
http://static.aihuishou.com/image?file=53ab87506b3e92c4250009be&w=150;夏普 809uc
http://static.aihuishou.com/image?file=53ab87786b3e92c425000a46&w=150;索尼 爱立信 Xperia Play Z1i/R800 
http://static.aihuishou.com/image?file=53ab8762e944901c2a0009f1&w=150;摩托罗拉 XT531
http://static.aihuishou.com/image?file=53ab876b6b3e92c425000a16&w=150;摩托罗拉 XT882
http://static.aihuishou.com/image?file=53ab8a65e944901c2a000a85&w=150;HTC Salsa（C510e/G15）
http://static.aihuishou.com/image?file=53ab876ce944901c2a000a1d&w=150;索尼 爱立信 ST17i
http://static.aihuishou.com/image?file=53b3cb54c3870fb4260000e1&w=150;黑莓 Bold 9900
http://static.aihuishou.com/image?file=53ab877b6b3e92c425000a52&w=150;联想 P70
http://static.aihuishou.com/image?file=53ab8a6ee944901c2a000ae1&w=150;LG P970（Optimus Black）
http://static.aihuishou.com/image?file=53ab8c186b3e92c425000b82&w=150;黑莓 9788
http://static.aihuishou.com/image?file=53ab87306b3e92c425000922&w=150;三星 GT I9088
http://static.aihuishou.com/image?file=53ab8a6be944901c2a000ac1&w=150;HTC Sensation（Z710e/G14）
http://static.aihuishou.com/image?file=53ad4e3fc36cefe0120000d3&w=150;三星 Omnia 7（I8700）
http://static.aihuishou.com/image?file=53ba70acc50245081b0000c9&w=150;索尼 爱立信 WT18i
http://static.aihuishou.com/image?file=53ab877a6b3e92c425000a4a&w=150;联想 A60
http://static.aihuishou.com/image?file=53ab872ce944901c2a00091d&w=150;三星 I589
http://static.aihuishou.com/image?file=53ad4e3bc36cefe0120000b3&w=150;三星 GT S5578 
http://static.aihuishou.com/image?file=53ab87396b3e92c42500095a&w=150;三星 I9108
http://static.aihuishou.com/image?file=53ab8a766b3e92c425000af2&w=150;LG Optimus 2X/P990 
http://static.aihuishou.com/image?file=53ab876ae944901c2a000a11&w=150;索尼 爱立信 MK16i
http://static.aihuishou.com/image?file=5433b4d0b4b26e9822000023&w=150;HTC EVO 3D（G17/X515m）
http://static.aihuishou.com/image?file=53ab8a6f6b3e92c425000aa6&w=150;HTC G18 Sensation XE（Z715e，Z715）
http://static.aihuishou.com/image?file=53b0dc2f2356c0080f0000dd&w=150;HTC Rhyme 倾心（S510b//G20）
http://static.aihuishou.com/image?file=53ab87726b3e92c425000a2a&w=150;索尼 Xperia Arc S LT18i
http://static.aihuishou.com/image?file=53ab874ae944901c2a0009ad&w=150;夏普 SH802uc
http://static.aihuishou.com/image?file=53ab8a6ce944901c2a000ac5&w=150;HTC 倾心（S510d）
http://static.aihuishou.com/image?file=53ab87376b3e92c425000942&w=150;三星 GALAXY S Plus（I9001）
http://static.aihuishou.com/image?file=53ba709fc50245081b000065&w=150;摩托罗拉 MB865/Atrix 2
http://static.aihuishou.com/image?file=53ab87756b3e92c425000a3a&w=150;索尼 爱立信 U10i/Aino
http://static.aihuishou.com/image?file=53ba709c17bbe39822000051&w=150;摩托罗拉 Charm/ME502
http://static.aihuishou.com/image?file=53ab8a64e944901c2a000a75&w=150;HTC A310e（达人）
http://static.aihuishou.com/image?file=53ad4e44c36cefe012000107&w=150;三星 S5838
http://static.aihuishou.com/image?file=53ab8736e944901c2a000955&w=150;三星 GALAXY Y（S5360）
http://static.aihuishou.com/image?file=53ab8c0ae944901c2a000b55&w=150;酷派 8809
http://static.aihuishou.com/image?file=53ab8720e944901c2a000905&w=150;三星 C6712
http://static.aihuishou.com/image?file=53ab8a766b3e92c425000af6&w=150;LG P698
http://static.aihuishou.com/image?file=53ad4ef9c36cefe01200013b&w=150;三星 GALAXY W（I8150）
http://static.aihuishou.com/image?file=53ab87526b3e92c4250009c6&w=150;夏普 SH7218u
http://static.aihuishou.com/image?file=53ab87606b3e92c4250009f2&w=150;摩托罗拉 ME525+
http://static.aihuishou.com/image?file=53ba73dd17bbe39822000141&w=150;LG optimus Glare/E510
http://static.aihuishou.com/image?file=53b28a948ee185d413000118&w=150;华为 S7 Slim 
http://static.aihuishou.com/image?file=53b14a05034a483c2b0001a5&w=150;诺基亚 Lumia 800芒果
http://static.aihuishou.com/image?file=53ab8a68e944901c2a000a9d&w=150;HTC Rezound 霹雳2代
http://static.aihuishou.com/image?file=53ab874f6b3e92c4250009b6&w=150;华为 U8860
http://static.aihuishou.com/image?file=53ab8a786b3e92c425000b0a&w=150;oppo X903
http://static.aihuishou.com/image?file=53ab875ae944901c2a0009e9&w=150;摩托罗拉 MT917
http://static.aihuishou.com/image?file=53ab8731e944901c2a000941&w=150;三星 GALAXY R（I9103）
http://static.aihuishou.com/image?file=53ab876ce944901c2a000a21&w=150;索尼 爱立信 ST18i
http://static.aihuishou.com/image?file=53ab874e6b3e92c4250009b2&w=150;华为 U8800+
http://static.aihuishou.com/image?file=53ab87596b3e92c4250009e6&w=150;小米 M1
http://static.aihuishou.com/image?file=53ab87326b3e92c42500092a&w=150;三星 I509
http://static.aihuishou.com/image?file=53ab873ae944901c2a000965&w=150;三星 S7250d
http://static.aihuishou.com/image?file=53ab87416b3e92c42500097a&w=150;三星 S5820
http://static.aihuishou.com/image?file=53ab8c116b3e92c425000b62&w=150;酷派 5860
http://static.aihuishou.com/image?file=53ba73e1c50245081b00015d&w=150;oppo a613
http://static.aihuishou.com/image?file=53ab873a6b3e92c425000966&w=150;三星 GALAXY Nexus Prime（I9250）
http://static.aihuishou.com/image?file=53ab8c0ae944901c2a000b51&w=150;酷派 7260
http://static.aihuishou.com/image?file=53ab876a6b3e92c425000a0a&w=150;摩托罗拉 XT532
http://static.aihuishou.com/image?file=53ab8c11e944901c2a000b75&w=150;黑莓 9860
http://static.aihuishou.com/image?file=53ab87726b3e92c425000a2e&w=150;索尼 爱立信 LT26i 
http://static.aihuishou.com/image?file=53ab8731e944901c2a000945&w=150;三星 I917
http://static.aihuishou.com/image?file=53ab8757e944901c2a0009d5&w=150;摩托罗拉 MB855/Photon 4G
http://static.aihuishou.com/image?file=53ab88216b3e92c425000a7e&w=150;戴尔 Venue Pro/Lightning 
http://static.aihuishou.com/image?file=53ab8c176b3e92c425000b7a&w=150;魅族 MX
http://static.aihuishou.com/image?file=53ab87816b3e92c425000a5e&w=150;诺基亚 500 Fate 
http://static.aihuishou.com/image?file=53ba70b417bbe39822000101&w=150;联想 乐 Pad S2005
http://static.aihuishou.com/image?file=53ab8a736b3e92c425000ad2&w=150;htc X310e
http://static.aihuishou.com/image?file=53ab8a66e944901c2a000a89&w=150;HTC Droid Incredible
http://static.aihuishou.com/image?file=53ab8c196b3e92c425000b86&w=150;黑莓 9810
http://static.aihuishou.com/image?file=53ab8a69e944901c2a000aa5&w=150;HTC S610d
http://static.aihuishou.com/image?file=53ad4e4da3b972ac1100009d&w=150;三星 I997
